"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.012416667E-3,1.926094107E-2,-1.071967930E-1,-2.502097283E-3
1.600741667E-2,2.373904549E-2,-1.461836100E-1,-1.243568771E-2
2.600141667E-2,2.769004554E-2,-1.431208402E-1,-1.788276434E-2
3.599641667E-2,2.363085561E-2,-1.086890921E-1,-1.590083912E-2
4.599141667E-2,2.003489807E-2,-5.353677645E-2,-1.182112657E-2
5.598641667E-2,2.329700440E-2,4.172324203E-3,-5.316887517E-3
6.598141667E-2,1.838072389E-2,4.558530822E-2,-6.783830002E-3
7.597541667E-2,1.576017402E-2,6.444235146E-2,-9.882950224E-3
8.597041667E-2,1.768427901E-2,6.581396610E-2,-1.718819886E-2
9.596541667E-2,2.478213608E-2,5.471284688E-2,-2.164526284E-2
1.059604167E-1,2.652490139E-2,3.806725517E-2,-2.616862766E-2
1.159544167E-1,2.653981559E-2,1.896813139E-2,-3.185047954E-2
1.259494167E-1,2.623462863E-2,5.704860203E-3,-3.302549571E-2
1.359444167E-1,2.488467284E-2,-4.443114623E-3,-3.816300258E-2
1.459394167E-1,2.305370755E-2,-2.165831160E-3,-3.843028098E-2
1.559334167E-1,2.519329265E-2,-3.098736517E-3,-3.729178011E-2
1.659284167E-1,2.561947331E-2,-6.947602145E-3,-3.890237957E-2
1.759234167E-1,2.583518997E-2,-2.099843882E-2,-4.376398027E-2
1.859184167E-1,2.748203650E-2,-2.770753205E-2,-4.791066423E-2
1.959134167E-1,3.630189225E-2,-3.401656076E-2,-4.634632170E-2
2.059074167E-1,4.584641382E-2,-3.743408620E-2,-5.217575654E-2
2.159024167E-1,5.696351454E-2,-4.111430794E-2,-5.603867024E-2
2.258974167E-1,6.568058580E-2,-2.840004116E-2,-5.982944742E-2
2.358924167E-1,6.488003582E-2,-8.139510639E-3,-6.070801988E-2
2.458864167E-1,7.084014267E-2,2.603251673E-2,-5.642499775E-2
2.558814167E-1,7.197517902E-2,5.783838406E-2,-5.538396537E-2
2.658764167E-1,7.690872252E-2,8.151040971E-2,-5.463305488E-2
2.758714167E-1,8.025471866E-2,9.377373755E-2,-5.496248603E-2
2.858654167E-1,7.967790216E-2,1.004948989E-1,-5.698974431E-2
2.958604167E-1,8.083717525E-2,1.051501036E-1,-5.435720831E-2
3.058554167E-1,7.989915460E-2,1.173545122E-1,-5.645432323E-2
3.158504167E-1,8.845935762E-2,1.212975979E-1,-5.456081405E-2
3.258454167E-1,1.014135480E-1,1.337316185E-1,-5.790584162E-2
3.358394167E-1,1.153253689E-1,1.554518193E-1,-5.932051316E-2
3.458344167E-1,1.331506222E-1,1.848720014E-1,-6.271849573E-2
3.558294167E-1,1.440927386E-1,2.221461385E-1,-6.267641485E-2
3.658244167E-1,1.546789259E-1,2.721887827E-1,-5.990436301E-2
3.758184167E-1,1.603488028E-1,3.220357001E-1,-6.374810636E-2
3.858134167E-1,1.664250046E-1,3.806387186E-1,-6.521509588E-2
3.958084167E-1,1.690721959E-1,4.352521896E-1,-6.334236264E-2
4.058034167E-1,1.800430864E-1,4.872535169E-1,-6.042244285E-2
4.157984167E-1,1.977845281E-1,5.288827419E-1,-5.253842101E-2
4.257924167E-1,2.186588943E-1,5.535174012E-1,-4.686744139E-2
4.357874167E-1,2.441378832E-1,5.583411455E-1,-4.072646052E-2
4.457824167E-1,2.650604844E-1,5.527275205E-1,-3.306747600E-2
4.557774167E-1,2.689745128E-1,5.415986776E-1,-2.393816039E-2
4.657714167E-1,2.704421878E-1,5.280819535E-1,-1.126173604E-2
4.757664167E-1,2.777805328E-1,5.072834492E-1,7.893849164E-3
4.857614167E-1,2.859883606E-1,4.804171324E-1,3.105778620E-2
4.957564167E-1,3.012070060E-1,4.463704824E-1,4.449795932E-2
5.057504167E-1,3.192614019E-1,4.121796787E-1,5.589009449E-2
5.157454167E-1,3.321593404E-1,3.849920034E-1,6.123106554E-2
5.257404167E-1,3.509979844E-1,3.736113906E-1,6.950929016E-2
5.357354167E-1,3.719930351E-1,3.862781823E-1,7.935739309E-2
5.457304167E-1,3.798073232E-1,4.235792160E-1,8.673263341E-2
5.557244167E-1,3.819754124E-1,4.763907790E-1,9.608539194E-2
5.657194167E-1,3.840336800E-1,5.346013904E-1,1.016763523E-1
5.757144167E-1,3.913895786E-1,5.777739286E-1,1.086551622E-1
5.857094167E-1,3.972438574E-1,5.976167321E-1,1.141578034E-1
5.957034167E-1,4.096936285E-1,5.984617472E-1,1.163365319E-1
6.056984167E-1,4.167879820E-1,5.831311345E-1,1.181691065E-1
6.156934167E-1,4.280928373E-1,5.491904616E-1,1.200708672E-1
6.256884167E-1,4.386714101E-1,5.243933201E-1,1.184322983E-1
6.356834167E-1,4.376617968E-1,5.014374256E-1,1.200267375E-1
6.456774167E-1,4.381081164E-1,5.011416078E-1,1.241554916E-1
6.556724167E-1,4.335693121E-1,5.100647807E-1,1.329801381E-1
6.656674167E-1,4.303194880E-1,5.115627050E-1,1.356291622E-1
6.756624167E-1,4.343259335E-1,5.119571090E-1,1.295342445E-1
6.856564167E-1,4.319961667E-1,5.165379047E-1,1.211405396E-1
6.956514167E-1,4.248149693E-1,5.197533965E-1,1.178685799E-1
7.056464167E-1,4.214417636E-1,5.343309641E-1,1.190151870E-1
7.156414167E-1,4.058071375E-1,5.318946838E-1,1.186085194E-1
7.256354167E-1,3.837724626E-1,5.241962671E-1,1.214662567E-1
7.356304167E-1,3.640717268E-1,4.955121577E-1,1.217639968E-1
7.456254167E-1,3.453648984E-1,4.344391227E-1,1.210198551E-1
7.556204167E-1,3.280210793E-1,3.675178587E-1,1.159912795E-1
7.656154167E-1,3.159545064E-1,3.106770813E-1,1.059421599E-1
7.756094167E-1,3.054275811E-1,2.741459608E-1,1.022736505E-1
7.856044167E-1,2.890941799E-1,2.540277541E-1,9.455018491E-2
7.955994167E-1,2.719663084E-1,2.491970658E-1,9.103640914E-2
8.055944167E-1,2.603805065E-1,2.529271245E-1,8.518674225E-2
8.155884167E-1,2.546171546E-1,2.554994822E-1,8.691939712E-2
8.255834167E-1,2.434172183E-1,2.136593014E-1,8.616655320E-2
8.355784167E-1,2.342535406E-1,1.738767326E-1,8.576308191E-2
8.455734167E-1,2.220717818E-1,1.443695575E-1,8.451763541E-2
8.555674167E-1,2.044288814E-1,1.192144156E-1,8.694004267E-2
8.655624167E-1,1.921225935E-1,9.485583752E-2,8.869339526E-2
8.755574167E-1,1.915465444E-1,6.689903885E-2,8.929340541E-2
8.855524167E-1,2.121465951E-1,-8.716318011E-2,1.128094718E-1
8.955474167E-1,2.028082311E-1,-8.906201273E-2,6.370850652E-2
9.055414167E-1,1.973434538E-1,-8.654586971E-2,4.382977262E-2
9.155364167E-1,1.868386120E-1,-6.503312290E-2,5.599536002E-2
9.255314167E-1,1.766081005E-1,-4.718337208E-2,6.242309511E-2
9.355264167E-1,1.658220440E-1,-5.906479806E-2,4.055720940E-2
9.455204167E-1,1.484950483E-1,-5.701962858E-2,2.465238795E-2
9.555154167E-1,1.267066747E-1,-4.339250177E-2,3.065462038E-2
9.655104167E-1,1.187583506E-1,-2.743206173E-2,3.422459587E-2
9.755054167E-1,1.173516735E-1,-7.702564821E-3,2.959176153E-2
9.854994167E-1,1.129044369E-1,-3.022433724E-3,3.337056190E-2
9.954944167E-1,1.053405255E-1,-1.394245960E-2,3.966520727E-2
1.005489417E0,9.290915728E-2,-2.586250193E-2,3.866599128E-2
1.015484417E0,8.992961049E-2,-5.429440737E-2,4.377499968E-2
1.025479417E0,9.157143533E-2,-8.908952028E-2,4.663714394E-2
1.035473417E0,9.912762046E-2,-1.074344367E-1,4.347490519E-2
1.045468417E0,1.125202477E-1,-1.213564128E-1,4.296354204E-2
1.055463417E0,1.337136775E-1,-1.299850643E-1,4.401975125E-2
1.065458417E0,1.607676148E-1,-1.282850355E-1,5.205280334E-2
1.075452417E0,1.800315827E-1,-1.310009211E-1,5.695861205E-2
1.085447417E0,2.050564587E-1,-1.387904584E-1,5.332272872E-2
1.095442417E0,2.264618725E-1,-1.328771710E-1,5.496030673E-2
1.105437417E0,2.475357503E-1,-1.108264327E-1,5.215571821E-2
1.115431417E0,2.670588493E-1,-1.074703112E-1,4.754552245E-2
1.125426417E0,2.754179239E-1,-1.268461943E-1,5.347544700E-2
1.135421417E0,2.860279679E-1,-1.317256540E-1,5.851867422E-2
1.145416417E0,3.027659655E-1,-1.369055808E-1,5.790420622E-2
1.155411417E0,3.147512376E-1,-1.418678463E-1,6.171066314E-2
1.165405417E0,3.229205012E-1,-1.230212227E-1,6.519409269E-2
1.175400417E0,3.289472163E-1,-1.086444184E-1,7.315135002E-2
1.185395417E0,3.368690908E-1,-9.696190804E-2,8.509950340E-2
1.195390417E0,3.439520299E-1,-3.875479102E-2,9.211027622E-2
1.205384417E0,3.569977880E-1,-3.664058447E-2,1.082139090E-1
1.215379417E0,3.616649806E-1,3.893113881E-2,1.030074283E-1
1.225374417E0,3.892892003E-1,6.122567505E-2,1.043184474E-1
1.235369417E0,3.818853199E-1,1.725444794E-1,1.056894362E-1
1.245363417E0,4.159990549E-1,2.081688344E-1,1.124294549E-1
1.255358417E0,4.168198407E-1,2.377733290E-1,1.221667752E-1
1.265353417E0,4.201093912E-1,2.911836505E-1,1.275889277E-1
1.275348417E0,4.350675642E-1,2.593130767E-1,1.308771372E-1
1.285343417E0,4.241738617E-1,2.768186033E-1,1.291799992E-1
1.295337417E0,4.194962978E-1,2.744960487E-1,1.335404068E-1
1.305332417E0,4.032079279E-1,2.878303230E-1,1.291638762E-1
1.315327417E0,3.835167885E-1,3.336590528E-1,1.154230237E-1
1.325322417E0,3.707514703E-1,3.740327358E-1,1.108647063E-1
1.335315750E0,3.537309468E-1,4.141348898E-1,1.112812236E-1
1.345310750E0,3.416478932E-1,4.835766852E-1,1.024622023E-1
1.355305750E0,3.284609914E-1,5.461117029E-1,9.383808821E-2
1.365300750E0,3.173717856E-1,5.271525979E-1,1.019803062E-1
1.375294750E0,2.937048078E-1,4.916582406E-1,1.110848561E-1
1.385289750E0,2.714365423E-1,4.550624788E-1,1.074016914E-1
1.395284750E0,2.541323900E-1,3.960305750E-1,1.054661050E-1
1.405279750E0,2.415295094E-1,3.173207939E-1,1.023345068E-1
1.415274750E0,2.379683256E-1,2.274084985E-1,9.722789377E-2
1.425268750E0,2.351746708E-1,1.495707631E-1,9.269836545E-2
1.435263750E0,2.179160565E-1,9.921970963E-2,8.110189438E-2
1.445258750E0,2.074136883E-1,8.625032008E-2,6.604232639E-2
1.455253750E0,2.005339414E-1,8.762025088E-2,5.388073996E-2
1.465247750E0,1.886591017E-1,8.573745936E-2,5.115598068E-2
1.475242750E0,1.837453097E-1,7.969634235E-2,6.002590433E-2
1.485237750E0,1.832734048E-1,9.299540520E-2,6.210022420E-2
1.495232750E0,1.876532435E-1,8.228976279E-2,7.051741332E-2
1.505226750E0,1.954533905E-1,8.475805819E-2,7.734972239E-2
1.515221750E0,2.038040012E-1,7.810974121E-2,7.761283964E-2
1.525216750E0,2.154084742E-1,6.454800069E-2,7.809614390E-2
1.535211750E0,2.274193317E-1,5.244979262E-2,7.875154912E-2
1.545205750E0,2.391215265E-1,2.496087551E-2,8.546885848E-2
1.555200750E0,2.467038035E-1,9.838381782E-3,8.322887123E-2
1.565195750E0,2.625400424E-1,6.068374962E-3,7.802560180E-2
1.575190750E0,2.797869146E-1,-1.088273712E-4,8.229251951E-2
1.585184750E0,2.980951369E-1,-5.606476683E-3,8.650717139E-2
1.595179750E0,3.174320757E-1,4.935912788E-3,8.237527311E-2
1.605174750E0,3.413102031E-1,1.202521194E-2,8.341472596E-2
1.615169750E0,3.590458035E-1,1.075115521E-2,8.419875801E-2
1.625164750E0,3.740901649E-1,1.271146163E-2,8.165593445E-2
1.635158750E0,3.912702203E-1,1.647663862E-2,7.719700783E-2
1.645153750E0,4.127582908E-1,8.545912802E-3,7.362899184E-2
1.655148750E0,4.272608161E-1,-9.613383561E-3,7.526896149E-2
1.665143750E0,4.428535700E-1,-1.164765004E-2,7.189852744E-2
1.675137750E0,4.498374462E-1,-1.957667992E-2,7.285620272E-2
1.685132750E0,4.598171115E-1,-2.173593454E-2,7.581708580E-2
1.695127750E0,4.646129310E-1,-3.086616052E-3,7.477099448E-2
1.705122750E0,4.661797285E-1,1.731006056E-2,7.783643901E-2
1.715116750E0,4.624028504E-1,4.744958878E-2,8.266155422E-2
1.725111750E0,4.545491338E-1,7.522767037E-2,9.029774368E-2
1.735106750E0,4.379310012E-1,7.979126275E-2,9.478543699E-2
1.745101750E0,4.070468545E-1,6.990903616E-2,9.394842386E-2
1.755096750E0,3.856294453E-1,6.155629456E-2,8.944608271E-2
1.765090750E0,3.620266318E-1,4.917106777E-2,8.099823445E-2
1.775085750E0,3.388105333E-1,4.695132375E-2,6.825474650E-2
1.785080750E0,3.146359622E-1,4.219180718E-2,6.878132373E-2
1.795075750E0,2.818620205E-1,4.935677350E-2,7.250203192E-2
1.805069750E0,2.533662617E-1,7.021029294E-2,8.468608558E-2
1.815064750E0,2.248126566E-1,1.038976833E-1,9.552195668E-2
1.825059750E0,1.959657222E-1,1.191745624E-1,1.109403074E-1
1.835054750E0,1.685093343E-1,1.253866553E-1,1.180810407E-1
1.845048750E0,1.388271898E-1,1.534696370E-1,1.099525020E-1
1.855043750E0,1.068261117E-1,1.835766733E-1,1.020564958E-1
1.865038750E0,6.380298734E-2,2.094749361E-1,8.427836746E-2
1.875033750E0,2.939840592E-2,2.567005157E-1,6.938437372E-2
1.885027750E0,-7.799596060E-3,3.204105794E-1,5.161292106E-2
1.895022750E0,-4.405560344E-2,3.936315179E-1,3.901324049E-2
1.905017750E0,-8.177924901E-2,4.872742891E-1,3.176404163E-2
1.915012750E0,-1.028456539E-1,6.074510217E-1,2.897304855E-2
1.925007750E0,-1.321330667E-1,7.457723022E-1,2.044560574E-2
1.935001750E0,-1.607055962E-1,8.651748300E-1,7.229403593E-3
1.944996750E0,-1.757231355E-1,9.039818048E-1,-3.334526345E-2
1.954991750E0,-2.206426710E-1,8.989689350E-1,-5.438849702E-2
1.964986750E0,-2.847984433E-1,8.446760774E-1,-7.481288910E-2
1.974980750E0,-3.255003393E-1,7.524331808E-1,-1.060357839E-1
1.984975750E0,-2.968290448E-1,7.304897904E-1,-1.680269390E-1
1.994970750E0,-2.336463332E-1,7.801129818E-1,-2.543719709E-1
2.004965750E0,-1.470623761E-1,8.555231094E-1,-3.239980638E-1
2.014959750E0,-5.503739044E-2,9.751946926E-1,-3.610186577E-1
2.024954750E0,3.543148562E-2,1.112639666E0,-3.686690331E-1
2.034949750E0,9.836810082E-2,1.258544207E0,-3.612342775E-1
2.044944750E0,1.558346003E-1,1.346230507E0,-3.219470382E-1
2.054938750E0,1.926589161E-1,1.315977573E0,-2.665285170E-1
2.064933750E0,2.296337336E-1,1.187469482E0,-2.213118076E-1
2.074928750E0,2.735678852E-1,9.717829823E-1,-1.823500246E-1
2.084923750E0,3.229388595E-1,6.699224710E-1,-1.813672185E-1
2.094918750E0,3.743977845E-1,3.353341222E-1,-2.059609890E-1
2.104912750E0,4.148954153E-1,1.177246775E-2,-2.377034277E-1
2.114907750E0,4.475327134E-1,-2.658620775E-1,-2.457560152E-1
2.124902750E0,4.741627872E-1,-4.953177273E-1,-2.235070914E-1
2.134897750E0,4.773689806E-1,-6.578205824E-1,-1.764074862E-1
2.144891750E0,4.593364000E-1,-7.334781885E-1,-1.438187808E-1
2.154886750E0,4.217520058E-1,-7.488022447E-1,-1.384354681E-1
2.164881750E0,3.665835261E-1,-7.141081691E-1,-1.628224701E-1
2.174876750E0,3.061582446E-1,-6.660349369E-1,-1.971751153E-1
2.184870750E0,2.395971417E-1,-6.070762277E-1,-2.387185246E-1
2.194865750E0,1.821293235E-1,-5.489647388E-1,-2.856439352E-1
2.204860750E0,1.350126863E-1,-5.073739290E-1,-3.407980204E-1
2.214855750E0,8.995572478E-2,-4.792887568E-1,-4.025644362E-1
2.224849750E0,5.390342698E-2,-4.654388726E-1,-4.626362324E-1
2.234844750E0,1.104650740E-2,-4.484356642E-1,-5.115787387E-1
2.244839750E0,-3.453375772E-2,-4.236445129E-1,-5.393352509E-1
2.254834750E0,-7.753155380E-2,-3.957481682E-1,-5.505959392E-1
2.264829750E0,-1.132868826E-1,-3.777885735E-1,-5.584906340E-1
2.274823750E0,-1.461369693E-1,-3.577584028E-1,-5.828372836E-1
2.284818750E0,-1.648688614E-1,-3.278285265E-1,-6.189076304E-1
2.294813750E0,-1.763417572E-1,-2.942519188E-1,-6.527603865E-1
2.304808750E0,-1.837825924E-1,-2.499306053E-1,-6.802671552E-1
2.314802750E0,-2.077691555E-1,-2.048384994E-1,-6.910076737E-1
2.324797750E0,-2.355208844E-1,-1.668018997E-1,-6.832270026E-1
2.334793250E0,-2.637014091E-1,-1.437437236E-1,-6.509971619E-1
2.344788250E0,-2.980017066E-1,-1.465998441E-1,-5.995308161E-1
2.354782250E0,-3.197959363E-1,-1.915771812E-1,-5.518668890E-1
2.364777250E0,-3.415222168E-1,-2.767868042E-1,-5.197314024E-1
2.374772250E0,-3.512523472E-1,-3.772870600E-1,-4.965792298E-1
2.384767250E0,-3.536534309E-1,-4.825566113E-1,-4.798834026E-1
2.394761250E0,-3.533777893E-1,-5.675356984E-1,-4.592058361E-1
2.404756250E0,-3.602713943E-1,-6.232304573E-1,-4.392570853E-1
2.414751250E0,-3.594087958E-1,-6.371172667E-1,-4.042639434E-1
2.424746250E0,-3.651990592E-1,-6.048257351E-1,-3.547424674E-1
2.434741250E0,-3.721427023E-1,-5.487648249E-1,-2.958922088E-1
2.444735250E0,-3.749552071E-1,-4.864570796E-1,-2.439316958E-1
2.454730250E0,-3.719280064E-1,-4.211070836E-1,-2.080557197E-1
2.464725250E0,-3.599675000E-1,-3.648639917E-1,-1.819401383E-1
2.474720250E0,-3.452303708E-1,-3.256582916E-1,-1.601557583E-1
2.484714250E0,-3.188730776E-1,-3.076531887E-1,-1.496684849E-1
2.494709250E0,-2.878381908E-1,-3.159750104E-1,-1.527652144E-1
2.504704250E0,-2.672630847E-1,-3.041073382E-1,-1.399209499E-1
2.514699250E0,-2.505152524E-1,-2.776485384E-1,-1.300472766E-1
2.524693250E0,-2.358471453E-1,-2.643846869E-1,-1.243304238E-1
2.534688250E0,-2.296451777E-1,-2.351980358E-1,-1.059639379E-1
2.544683250E0,-2.303176075E-1,-1.912962943E-1,-6.785733253E-2
2.554678250E0,-2.266224772E-1,-1.638098061E-1,-3.488366306E-2
2.564672250E0,-2.213475406E-1,-1.630164087E-1,-2.628273517E-2
2.574667250E0,-2.094472200E-1,-1.790619493E-1,-3.194301575E-2
2.584662250E0,-1.988521665E-1,-1.961701214E-1,-3.598494455E-2
2.594657250E0,-1.532298177E-1,-2.161400914E-1,-5.115457624E-2
2.604651250E0,-1.220404208E-1,-2.209648192E-1,-5.060532689E-2
2.614646250E0,-1.037903056E-1,-1.715735644E-1,-2.101840638E-2
2.624641250E0,-8.196224272E-2,-1.199058443E-1,-9.385453537E-3
2.634636250E0,-7.813581079E-2,-6.576856971E-2,-1.247791573E-2
2.644631250E0,-8.468987048E-2,-1.156962244E-3,-1.837835461E-2
2.654625250E0,-8.913948387E-2,4.096812010E-2,-2.238827758E-2
2.664620250E0,-9.044414759E-2,6.718785316E-2,-2.330524847E-2
2.674615250E0,-8.392100036E-2,7.499091327E-2,-2.243918739E-2
2.684610250E0,-7.701912522E-2,8.323224634E-2,-2.679352835E-2
2.694604250E0,-6.484155357E-2,6.968528032E-2,-2.983965352E-2
2.704599250E0,-4.966363683E-2,5.220473185E-2,-3.299903125E-2
2.714594250E0,-4.002725333E-2,2.732681483E-2,-3.415058181E-2
2.724589250E0,-3.167856112E-2,4.309622571E-3,-3.210648894E-2
2.734583250E0,-1.756939664E-2,-1.285844482E-2,-2.691412717E-2
2.744578250E0,-1.072137803E-2,-1.027725916E-2,-1.104958821E-2
2.754573250E0,-3.591829212E-3,-1.011667028E-2,8.372578770E-3
2.764568250E0,1.898190007E-2,-2.864123136E-2,7.820032537E-3
2.774563250E0,3.306283429E-2,-3.359524161E-2,-3.198529594E-3
2.784557250E0,3.704635054E-2,-3.665386885E-2,-1.723568141E-2
2.794552250E0,3.727351874E-2,-3.596597910E-2,-2.792960219E-2
2.804547250E0,3.544582427E-2,-1.098211296E-2,-2.316609770E-2
2.814542250E0,3.070566244E-2,1.912385598E-2,-8.609525859E-3
2.824536250E0,2.897224389E-2,4.781058058E-2,4.131747410E-4
2.834531250E0,2.387655154E-2,6.911852956E-2,-5.829274189E-3
2.844526250E0,2.238999866E-2,7.586552948E-2,-2.054969035E-2
2.854521250E0,2.264326438E-2,6.172228232E-2,-4.409363121E-2
2.864515250E0,1.106148865E-2,3.287414089E-2,-6.038270146E-2
2.874510250E0,2.292640321E-2,-1.236550696E-2,-8.245045692E-2
2.884505250E0,4.126435891E-2,-5.251424760E-2,-9.408677369E-2
2.894500250E0,6.292144954E-2,-4.572584480E-2,-8.320190012E-2
2.904494250E0,8.701820672E-2,-2.892595902E-2,-8.311891556E-2
2.914489250E0,1.042150408E-1,-6.908597425E-4,-9.263918549E-2
2.924484250E0,9.709678590E-2,4.632960260E-2,-9.979726374E-2
2.934479250E0,8.839251101E-2,7.820924371E-2,-1.142105609E-1
2.944474250E0,7.480656356E-2,9.221655130E-2,-1.356237084E-1
2.954468250E0,5.685978383E-2,1.139340922E-1,-1.546274871E-1
2.964463250E0,5.001892895E-2,1.255716234E-1,-1.598678082E-1
2.974458250E0,5.610265583E-2,1.214620844E-1,-1.593069434E-1
2.984453250E0,6.714578718E-2,1.055797040E-1,-1.633370221E-1
2.994447250E0,8.225709945E-2,8.525551856E-2,-1.621316671E-1
3.004442250E0,9.150804579E-2,7.100024819E-2,-1.655677706E-1
3.014437250E0,1.039684415E-1,5.905783549E-2,-1.651216894E-1
3.024432250E0,1.068939343E-1,4.892587662E-2,-1.650189012E-1
3.034426250E0,1.012277901E-1,4.633861408E-2,-1.510415673E-1
3.044421250E0,9.722209722E-2,4.493061453E-2,-1.259981692E-1
3.054416250E0,8.558168262E-2,4.846329615E-2,-1.095840484E-1
3.064411250E0,6.613425910E-2,4.986174777E-2,-1.001304761E-1
3.074405250E0,3.993887454E-2,4.569496587E-2,-8.385696262E-2
3.084400250E0,1.640826650E-2,3.058802709E-2,-7.491571456E-2
3.094395250E0,-3.408847842E-3,4.382521380E-3,-7.125413418E-2
3.104390250E0,-1.277944632E-2,-2.710989118E-2,-7.430371642E-2
3.114384250E0,-1.874226332E-2,-5.689575151E-2,-6.929165125E-2
3.124379250E0,-2.954031713E-2,-8.313187957E-2,-6.724767387E-2
3.134374250E0,-4.015487805E-2,-1.030017212E-1,-6.696617603E-2
3.144369250E0,-5.261443183E-2,-1.028291360E-1,-6.673246622E-2
3.154364250E0,-3.747222945E-2,-8.007961512E-2,-5.969959125E-2
3.164358250E0,-2.712533437E-2,-2.836459130E-2,-3.264928609E-2
3.174353250E0,-2.517563477E-2,3.427535295E-2,-2.404819243E-4
3.184348250E0,-1.690607518E-2,7.554312050E-2,1.097485796E-2
3.194343250E0,-2.497492172E-2,1.121850163E-1,9.001456201E-3
3.204337250E0,-3.695986420E-2,1.226901338E-1,8.165534586E-3
3.214332250E0,-4.311469570E-2,1.020413116E-1,4.192630760E-3
3.224327250E0,-3.846192360E-2,7.119579613E-2,4.229485057E-3
3.234322250E0,-2.437939309E-2,4.429174587E-2,1.055635698E-2
3.244316250E0,-5.863397848E-3,2.203103155E-2,1.850110479E-2
3.254311250E0,1.482883096E-2,1.219970640E-2,2.147825249E-2
3.264306250E0,3.502876684E-2,1.672910713E-2,2.782173455E-2
3.274301250E0,5.338567123E-2,3.496057540E-2,3.582586348E-2
3.284295250E0,6.418611854E-2,6.384815276E-2,4.978455603E-2
3.294290250E0,6.356693804E-2,9.863808751E-2,6.319677085E-2
3.304285250E0,5.466856807E-2,1.178590208E-1,6.762146205E-2
3.314280250E0,5.342593789E-2,1.177250594E-1,6.490077823E-2
3.324275250E0,5.329228193E-2,1.142011136E-1,5.981644988E-2
3.334269750E0,5.057718605E-2,1.218292043E-1,5.399610847E-2
3.344264750E0,4.426140338E-2,1.150300354E-1,3.417979553E-2
